CustomerID,Cluster,Segment
16159.0,1,VIP Customers
16160.0,0,At-Risk Customers
16161.0,2,Loyal Regulars
16162.0,1,VIP Customers
16163.0,1,VIP Customers
16164.0,0,At-Risk Customers
16168.0,2,Loyal Regulars
16169.0,0,At-Risk Customers
16170.0,3,New/Occasional
16171.0,0,At-Risk Customers
16172.0,0,At-Risk Customers
16173.0,0,At-Risk Customers
16174.0,0,At-Risk Customers
16175.0,0,At-Risk Customers
16177.0,0,At-Risk Customers
16178.0,0,At-Risk Customers
16179.0,0,At-Risk Customers
16180.0,2,Loyal Regulars
16181.0,0,At-Risk Customers
16182.0,3,New/Occasional
16183.0,0,At-Risk Customers
16184.0,0,At-Risk Customers
16185.0,0,At-Risk Customers
16186.0,3,New/Occasional
16187.0,2,Loyal Regulars
16188.0,0,At-Risk Customers
16189.0,0,At-Risk Customers
16190.0,0,At-Risk Customers
16191.0,3,New/Occasional
16193.0,1,VIP Customers
16198.0,0,At-Risk Customers
16200.0,0,At-Risk Customers
16201.0,0,At-Risk Customers
16202.0,1,VIP Customers
16203.0,0,At-Risk Customers
16204.0,0,At-Risk Customers
16205.0,0,At-Risk Customers
16206.0,0,At-Risk Customers
16207.0,0,At-Risk Customers
16208.0,0,At-Risk Customers
16209.0,0,At-Risk Customers
16210.0,2,Loyal Regulars
16211.0,0,At-Risk Customers
16212.0,0,At-Risk Customers
16213.0,0,At-Risk Customers
16214.0,1,VIP Customers
16215.0,0,At-Risk Customers
16216.0,1,VIP Customers
16217.0,1,VIP Customers
16218.0,3,New/Occasional
16221.0,0,At-Risk Customers
16222.0,1,VIP Customers
16224.0,0,At-Risk Customers
16225.0,0,At-Risk Customers
16226.0,1,VIP Customers
16227.0,1,VIP Customers
16229.0,0,At-Risk Customers
16230.0,1,VIP Customers
16232.0,0,At-Risk Customers
16233.0,0,At-Risk Customers
16235.0,0,At-Risk Customers
16236.0,0,At-Risk Customers
16239.0,0,At-Risk Customers
16240.0,3,New/Occasional
16241.0,3,New/Occasional
16242.0,3,New/Occasional
16243.0,0,At-Risk Customers
16244.0,1,VIP Customers
16245.0,0,At-Risk Customers
16247.0,1,VIP Customers
16248.0,0,At-Risk Customers
16249.0,0,At-Risk Customers
16250.0,1,VIP Customers
16253.0,3,New/Occasional
16255.0,3,New/Occasional
16256.0,1,VIP Customers
16257.0,1,VIP Customers
16258.0,3,New/Occasional
16260.0,0,At-Risk Customers
16261.0,0,At-Risk Customers
16265.0,3,New/Occasional
16266.0,0,At-Risk Customers
16268.0,0,At-Risk Customers
16270.0,1,VIP Customers
16271.0,0,At-Risk Customers
16272.0,0,At-Risk Customers
16274.0,1,VIP Customers
16275.0,1,VIP Customers
16276.0,1,VIP Customers
16278.0,0,At-Risk Customers
16279.0,0,At-Risk Customers
16281.0,0,At-Risk Customers
16282.0,1,VIP Customers
16283.0,0,At-Risk Customers
16284.0,0,At-Risk Customers
16287.0,1,VIP Customers
16292.0,0,At-Risk Customers
16293.0,3,New/Occasional
16295.0,0,At-Risk Customers
16297.0,1,VIP Customers
16298.0,0,At-Risk Customers
16302.0,0,At-Risk Customers
16303.0,3,New/Occasional
16305.0,0,At-Risk Customers
16306.0,1,VIP Customers
16308.0,0,At-Risk Customers
16309.0,0,At-Risk Customers
16311.0,0,At-Risk Customers
16313.0,0,At-Risk Customers
16315.0,1,VIP Customers
16316.0,3,New/Occasional
16317.0,0,At-Risk Customers
16318.0,0,At-Risk Customers
16319.0,1,VIP Customers
16320.0,1,VIP Customers
16321.0,0,At-Risk Customers
16322.0,0,At-Risk Customers
16323.0,1,VIP Customers
16324.0,0,At-Risk Customers
16325.0,0,At-Risk Customers
16326.0,3,New/Occasional
16327.0,3,New/Occasional
16330.0,0,At-Risk Customers
16332.0,3,New/Occasional
16333.0,2,Loyal Regulars
16337.0,0,At-Risk Customers
16338.0,1,VIP Customers
16339.0,1,VIP Customers
16340.0,0,At-Risk Customers
16341.0,0,At-Risk Customers
16342.0,0,At-Risk Customers
16343.0,0,At-Risk Customers
16344.0,1,VIP Customers
16345.0,0,At-Risk Customers
16347.0,0,At-Risk Customers
16348.0,3,New/Occasional
16349.0,1,VIP Customers
16350.0,0,At-Risk Customers
16351.0,1,VIP Customers
16352.0,0,At-Risk Customers
16353.0,2,Loyal Regulars
16354.0,0,At-Risk Customers
16356.0,1,VIP Customers
16357.0,0,At-Risk Customers
16358.0,0,At-Risk Customers
16359.0,3,New/Occasional
16360.0,3,New/Occasional
16361.0,0,At-Risk Customers
16362.0,0,At-Risk Customers
16363.0,0,At-Risk Customers
16364.0,0,At-Risk Customers
16365.0,3,New/Occasional
16366.0,0,At-Risk Customers
16367.0,0,At-Risk Customers
16368.0,0,At-Risk Customers
16369.0,0,At-Risk Customers
16370.0,0,At-Risk Customers
16372.0,0,At-Risk Customers
16374.0,0,At-Risk Customers
16376.0,0,At-Risk Customers
16377.0,1,VIP Customers
16378.0,1,VIP Customers
16379.0,0,At-Risk Customers
16380.0,0,At-Risk Customers
16383.0,0,At-Risk Customers
16384.0,0,At-Risk Customers
16385.0,0,At-Risk Customers
16386.0,0,At-Risk Customers
16387.0,1,VIP Customers
16389.0,0,At-Risk Customers
16392.0,1,VIP Customers
16393.0,3,New/Occasional
16394.0,0,At-Risk Customers
16395.0,0,At-Risk Customers
16398.0,0,At-Risk Customers
16399.0,0,At-Risk Customers
16400.0,0,At-Risk Customers
16401.0,3,New/Occasional
16402.0,1,VIP Customers
16403.0,1,VIP Customers
16404.0,0,At-Risk Customers
16405.0,1,VIP Customers
16406.0,0,At-Risk Customers
16407.0,3,New/Occasional
16409.0,0,At-Risk Customers
16411.0,0,At-Risk Customers
16412.0,0,At-Risk Customers
16413.0,0,At-Risk Customers
16414.0,0,At-Risk Customers
16415.0,0,At-Risk Customers
16416.0,0,At-Risk Customers
16418.0,0,At-Risk Customers
16419.0,0,At-Risk Customers
16423.0,0,At-Risk Customers
16424.0,1,VIP Customers
16425.0,1,VIP Customers
16426.0,3,New/Occasional
16427.0,1,VIP Customers
16429.0,0,At-Risk Customers
16430.0,0,At-Risk Customers
16431.0,1,VIP Customers
16432.0,0,At-Risk Customers
16433.0,0,At-Risk Customers
16434.0,3,New/Occasional
16438.0,0,At-Risk Customers
16440.0,3,New/Occasional
16441.0,0,At-Risk Customers
16442.0,0,At-Risk Customers
16444.0,0,At-Risk Customers
16445.0,0,At-Risk Customers
16446.0,1,VIP Customers
16447.0,0,At-Risk Customers
16448.0,1,VIP Customers
16449.0,1,VIP Customers
16450.0,1,VIP Customers
16451.0,0,At-Risk Customers
16454.0,0,At-Risk Customers
16455.0,3,New/Occasional
16456.0,0,At-Risk Customers
16457.0,1,VIP Customers
16458.0,3,New/Occasional
16460.0,0,At-Risk Customers
16461.0,1,VIP Customers
16462.0,0,At-Risk Customers
16463.0,0,At-Risk Customers
16464.0,0,At-Risk Customers
16466.0,3,New/Occasional
16468.0,0,At-Risk Customers
16469.0,0,At-Risk Customers
16470.0,0,At-Risk Customers
16471.0,1,VIP Customers
16473.0,1,VIP Customers
16474.0,3,New/Occasional
16475.0,0,At-Risk Customers
16477.0,3,New/Occasional
16478.0,0,At-Risk Customers
16479.0,0,At-Risk Customers
16480.0,0,At-Risk Customers
16482.0,0,At-Risk Customers
16483.0,1,VIP Customers
16484.0,1,VIP Customers
16485.0,0,At-Risk Customers
16488.0,0,At-Risk Customers
16491.0,0,At-Risk Customers
16493.0,0,At-Risk Customers
16494.0,1,VIP Customers
16495.0,0,At-Risk Customers
16496.0,0,At-Risk Customers
16497.0,3,New/Occasional
16498.0,1,VIP Customers
16499.0,1,VIP Customers
16500.0,0,At-Risk Customers
16503.0,0,At-Risk Customers
16504.0,0,At-Risk Customers
16505.0,0,At-Risk Customers
16506.0,0,At-Risk Customers
16509.0,1,VIP Customers
16510.0,1,VIP Customers
16511.0,0,At-Risk Customers
16513.0,0,At-Risk Customers
16515.0,0,At-Risk Customers
16516.0,0,At-Risk Customers
16517.0,1,VIP Customers
16518.0,0,At-Risk Customers
16519.0,0,At-Risk Customers
16520.0,1,VIP Customers
16523.0,2,Loyal Regulars
16525.0,2,Loyal Regulars
16526.0,1,VIP Customers
16527.0,0,At-Risk Customers
16528.0,0,At-Risk Customers
16529.0,1,VIP Customers
16531.0,0,At-Risk Customers
16532.0,0,At-Risk Customers
16533.0,0,At-Risk Customers
16535.0,0,At-Risk Customers
16536.0,0,At-Risk Customers
16539.0,0,At-Risk Customers
16542.0,0,At-Risk Customers
16545.0,1,VIP Customers
16546.0,1,VIP Customers
16549.0,3,New/Occasional
16550.0,0,At-Risk Customers
16551.0,0,At-Risk Customers
16552.0,1,VIP Customers
16553.0,3,New/Occasional
16554.0,0,At-Risk Customers
16555.0,0,At-Risk Customers
16556.0,3,New/Occasional
16557.0,0,At-Risk Customers
16558.0,2,Loyal Regulars
16560.0,0,At-Risk Customers
16561.0,0,At-Risk Customers
16563.0,0,At-Risk Customers
16565.0,1,VIP Customers
16566.0,0,At-Risk Customers
16567.0,1,VIP Customers
16569.0,0,At-Risk Customers
16570.0,3,New/Occasional
16571.0,0,At-Risk Customers
16572.0,0,At-Risk Customers
16573.0,0,At-Risk Customers
16574.0,0,At-Risk Customers
16581.0,1,VIP Customers
16582.0,0,At-Risk Customers
16583.0,1,VIP Customers
16584.0,0,At-Risk Customers
16586.0,1,VIP Customers
16587.0,1,VIP Customers
16589.0,0,At-Risk Customers
16591.0,0,At-Risk Customers
16592.0,3,New/Occasional
16593.0,0,At-Risk Customers
16594.0,0,At-Risk Customers
16595.0,0,At-Risk Customers
16596.0,0,At-Risk Customers
16597.0,0,At-Risk Customers
16598.0,1,VIP Customers
16600.0,0,At-Risk Customers
16601.0,0,At-Risk Customers
16602.0,0,At-Risk Customers
16603.0,0,At-Risk Customers
16607.0,3,New/Occasional
16609.0,3,New/Occasional
16610.0,1,VIP Customers
16611.0,1,VIP Customers
16612.0,0,At-Risk Customers
16613.0,0,At-Risk Customers
16614.0,1,VIP Customers
16616.0,0,At-Risk Customers
16617.0,1,VIP Customers
16618.0,3,New/Occasional
16619.0,1,VIP Customers
16620.0,0,At-Risk Customers
16621.0,0,At-Risk Customers
16623.0,1,VIP Customers
16624.0,0,At-Risk Customers
16625.0,1,VIP Customers
16626.0,3,New/Occasional
16627.0,0,At-Risk Customers
16628.0,3,New/Occasional
16629.0,0,At-Risk Customers
16633.0,3,New/Occasional
16634.0,1,VIP Customers
16637.0,0,At-Risk Customers
16638.0,3,New/Occasional
16639.0,0,At-Risk Customers
16641.0,0,At-Risk Customers
16642.0,0,At-Risk Customers
16643.0,1,VIP Customers
16644.0,1,VIP Customers
16647.0,1,VIP Customers
16648.0,0,At-Risk Customers
16650.0,0,At-Risk Customers
16652.0,3,New/Occasional
16653.0,0,At-Risk Customers
16654.0,0,At-Risk Customers
16655.0,3,New/Occasional
16656.0,2,Loyal Regulars
16657.0,0,At-Risk Customers
16658.0,1,VIP Customers
16659.0,1,VIP Customers
16660.0,0,At-Risk Customers
16665.0,1,VIP Customers
16666.0,0,At-Risk Customers
16667.0,0,At-Risk Customers
16668.0,0,At-Risk Customers
16669.0,0,At-Risk Customers
16670.0,3,New/Occasional
16671.0,0,At-Risk Customers
16672.0,2,Loyal Regulars
16674.0,0,At-Risk Customers
16676.0,0,At-Risk Customers
16678.0,3,New/Occasional
16679.0,1,VIP Customers
16680.0,0,At-Risk Customers
16681.0,0,At-Risk Customers
16682.0,0,At-Risk Customers
16685.0,0,At-Risk Customers
16686.0,3,New/Occasional
16688.0,0,At-Risk Customers
16689.0,0,At-Risk Customers
16690.0,0,At-Risk Customers
16692.0,1,VIP Customers
16693.0,0,At-Risk Customers
16696.0,0,At-Risk Customers
16697.0,1,VIP Customers
16698.0,1,VIP Customers
16700.0,3,New/Occasional
16701.0,3,New/Occasional
16705.0,2,Loyal Regulars
16706.0,0,At-Risk Customers
16708.0,0,At-Risk Customers
16709.0,3,New/Occasional
16710.0,3,New/Occasional
16711.0,0,At-Risk Customers
16712.0,3,New/Occasional
16713.0,2,Loyal Regulars
16714.0,1,VIP Customers
16715.0,0,At-Risk Customers
16716.0,1,VIP Customers
16717.0,3,New/Occasional
16718.0,1,VIP Customers
16719.0,3,New/Occasional
16720.0,0,At-Risk Customers
16721.0,1,VIP Customers
16722.0,3,New/Occasional
16723.0,0,At-Risk Customers
16725.0,1,VIP Customers
16726.0,0,At-Risk Customers
16727.0,1,VIP Customers
16728.0,0,At-Risk Customers
16729.0,2,Loyal Regulars
16730.0,0,At-Risk Customers
16732.0,0,At-Risk Customers
16734.0,0,At-Risk Customers
16735.0,3,New/Occasional
16737.0,0,At-Risk Customers
16738.0,1,VIP Customers
16739.0,1,VIP Customers
16742.0,0,At-Risk Customers
16743.0,3,New/Occasional
16744.0,3,New/Occasional
16745.0,2,Loyal Regulars
16746.0,2,Loyal Regulars
16747.0,0,At-Risk Customers
16748.0,0,At-Risk Customers
16750.0,0,At-Risk Customers
16751.0,0,At-Risk Customers
16752.0,1,VIP Customers
16753.0,0,At-Risk Customers
16754.0,1,VIP Customers
16755.0,0,At-Risk Customers
16756.0,1,VIP Customers
16757.0,1,VIP Customers
16758.0,0,At-Risk Customers
16759.0,0,At-Risk Customers
16761.0,0,At-Risk Customers
16762.0,0,At-Risk Customers
16763.0,1,VIP Customers
16764.0,3,New/Occasional
16765.0,1,VIP Customers
16766.0,1,VIP Customers
16767.0,3,New/Occasional
16768.0,0,At-Risk Customers
16769.0,1,VIP Customers
16770.0,0,At-Risk Customers
16771.0,3,New/Occasional
16773.0,0,At-Risk Customers
16774.0,0,At-Risk Customers
16775.0,3,New/Occasional
16776.0,0,At-Risk Customers
16777.0,0,At-Risk Customers
16778.0,0,At-Risk Customers
16779.0,2,Loyal Regulars
16780.0,0,At-Risk Customers
16781.0,1,VIP Customers
16782.0,3,New/Occasional
16784.0,0,At-Risk Customers
16788.0,0,At-Risk Customers
16789.0,0,At-Risk Customers
16790.0,0,At-Risk Customers
16791.0,3,New/Occasional
16792.0,1,VIP Customers
16793.0,0,At-Risk Customers
16794.0,3,New/Occasional
16795.0,1,VIP Customers
16796.0,0,At-Risk Customers
16800.0,0,At-Risk Customers
16801.0,1,VIP Customers
16803.0,0,At-Risk Customers
16804.0,0,At-Risk Customers
16805.0,1,VIP Customers
16806.0,0,At-Risk Customers
16807.0,0,At-Risk Customers
16808.0,0,At-Risk Customers
16809.0,0,At-Risk Customers
16810.0,1,VIP Customers
16811.0,0,At-Risk Customers
16812.0,1,VIP Customers
16813.0,3,New/Occasional
16814.0,2,Loyal Regulars
16816.0,0,At-Risk Customers
16817.0,3,New/Occasional
16818.0,3,New/Occasional
16820.0,0,At-Risk Customers
16823.0,1,VIP Customers
16824.0,0,At-Risk Customers
16825.0,0,At-Risk Customers
16826.0,0,At-Risk Customers
16828.0,0,At-Risk Customers
16829.0,1,VIP Customers
16830.0,0,At-Risk Customers
16832.0,1,VIP Customers
16833.0,0,At-Risk Customers
16834.0,1,VIP Customers
16835.0,0,At-Risk Customers
16836.0,0,At-Risk Customers
16837.0,3,New/Occasional
16838.0,1,VIP Customers
16841.0,3,New/Occasional
16842.0,0,At-Risk Customers
16843.0,2,Loyal Regulars
16846.0,0,At-Risk Customers
16847.0,0,At-Risk Customers
16848.0,0,At-Risk Customers
16849.0,1,VIP Customers
16850.0,1,VIP Customers
16851.0,0,At-Risk Customers
16852.0,0,At-Risk Customers
16855.0,0,At-Risk Customers
16856.0,0,At-Risk Customers
16858.0,1,VIP Customers
16859.0,0,At-Risk Customers
16861.0,0,At-Risk Customers
16863.0,0,At-Risk Customers
16866.0,0,At-Risk Customers
16869.0,0,At-Risk Customers
16871.0,3,New/Occasional
16872.0,0,At-Risk Customers
16873.0,3,New/Occasional
16875.0,0,At-Risk Customers
16877.0,0,At-Risk Customers
16878.0,0,At-Risk Customers
16880.0,3,New/Occasional
16881.0,0,At-Risk Customers
16882.0,0,At-Risk Customers
16883.0,1,VIP Customers
16884.0,0,At-Risk Customers
16885.0,0,At-Risk Customers
16887.0,0,At-Risk Customers
16889.0,1,VIP Customers
16891.0,0,At-Risk Customers
16892.0,0,At-Risk Customers
16893.0,1,VIP Customers
16895.0,0,At-Risk Customers
16897.0,1,VIP Customers
16898.0,0,At-Risk Customers
16899.0,0,At-Risk Customers
16900.0,0,At-Risk Customers
16902.0,0,At-Risk Customers
16903.0,0,At-Risk Customers
16904.0,3,New/Occasional
16905.0,3,New/Occasional
16906.0,0,At-Risk Customers
16907.0,0,At-Risk Customers
16909.0,0,At-Risk Customers
16910.0,3,New/Occasional
16912.0,3,New/Occasional
16913.0,1,VIP Customers
16914.0,0,At-Risk Customers
16915.0,0,At-Risk Customers
16916.0,0,At-Risk Customers
16917.0,1,VIP Customers
16918.0,0,At-Risk Customers
16919.0,3,New/Occasional
16921.0,0,At-Risk Customers
16923.0,2,Loyal Regulars
16924.0,0,At-Risk Customers
16926.0,1,VIP Customers
16927.0,0,At-Risk Customers
16928.0,3,New/Occasional
16929.0,3,New/Occasional
16930.0,0,At-Risk Customers
16931.0,2,Loyal Regulars
16932.0,0,At-Risk Customers
16933.0,0,At-Risk Customers
16934.0,0,At-Risk Customers
16936.0,0,At-Risk Customers
16938.0,3,New/Occasional
16940.0,3,New/Occasional
16942.0,3,New/Occasional
16943.0,1,VIP Customers
16945.0,3,New/Occasional
16947.0,1,VIP Customers
16948.0,0,At-Risk Customers
16949.0,0,At-Risk Customers
16950.0,0,At-Risk Customers
16951.0,0,At-Risk Customers
16952.0,0,At-Risk Customers
16953.0,0,At-Risk Customers
16954.0,3,New/Occasional
16955.0,1,VIP Customers
16956.0,0,At-Risk Customers
16957.0,1,VIP Customers
16959.0,0,At-Risk Customers
16960.0,0,At-Risk Customers
16961.0,0,At-Risk Customers
16963.0,1,VIP Customers
16965.0,1,VIP Customers
16966.0,3,New/Occasional
16967.0,1,VIP Customers
16968.0,0,At-Risk Customers
16969.0,0,At-Risk Customers
16971.0,0,At-Risk Customers
16976.0,1,VIP Customers
16978.0,0,At-Risk Customers
16979.0,3,New/Occasional
16980.0,1,VIP Customers
16982.0,0,At-Risk Customers
16983.0,3,New/Occasional
16984.0,3,New/Occasional
16985.0,3,New/Occasional
16986.0,0,At-Risk Customers
16987.0,3,New/Occasional
16988.0,0,At-Risk Customers
16989.0,0,At-Risk Customers
16990.0,1,VIP Customers
16992.0,0,At-Risk Customers
16996.0,0,At-Risk Customers
16997.0,1,VIP Customers
16998.0,0,At-Risk Customers
16999.0,0,At-Risk Customers
17001.0,3,New/Occasional
17002.0,0,At-Risk Customers
17004.0,0,At-Risk Customers
17006.0,0,At-Risk Customers
17007.0,0,At-Risk Customers
17010.0,0,At-Risk Customers
17011.0,0,At-Risk Customers
17014.0,0,At-Risk Customers
17015.0,0,At-Risk Customers
17017.0,2,Loyal Regulars
17018.0,0,At-Risk Customers
17019.0,0,At-Risk Customers
17022.0,0,At-Risk Customers
17024.0,0,At-Risk Customers
17025.0,0,At-Risk Customers
17026.0,1,VIP Customers
17027.0,0,At-Risk Customers
17029.0,0,At-Risk Customers
17030.0,0,At-Risk Customers
17031.0,0,At-Risk Customers
17033.0,0,At-Risk Customers
17034.0,0,At-Risk Customers
17035.0,1,VIP Customers
17037.0,0,At-Risk Customers
17038.0,0,At-Risk Customers
17040.0,0,At-Risk Customers
17041.0,0,At-Risk Customers
17042.0,0,At-Risk Customers
17043.0,0,At-Risk Customers
17044.0,0,At-Risk Customers
17045.0,0,At-Risk Customers
17046.0,1,VIP Customers
17047.0,0,At-Risk Customers
17048.0,0,At-Risk Customers
17049.0,3,New/Occasional
17050.0,3,New/Occasional
17051.0,1,VIP Customers
17052.0,0,At-Risk Customers
17053.0,0,At-Risk Customers
17054.0,0,At-Risk Customers
17058.0,0,At-Risk Customers
17059.0,3,New/Occasional
17060.0,1,VIP Customers
17061.0,3,New/Occasional
17062.0,1,VIP Customers
17063.0,3,New/Occasional
17064.0,0,At-Risk Customers
17068.0,2,Loyal Regulars
17069.0,3,New/Occasional
17070.0,0,At-Risk Customers
17071.0,3,New/Occasional
17073.0,0,At-Risk Customers
17075.0,0,At-Risk Customers
17076.0,0,At-Risk Customers
17078.0,0,At-Risk Customers
17079.0,0,At-Risk Customers
17080.0,0,At-Risk Customers
17081.0,0,At-Risk Customers
17082.0,0,At-Risk Customers
17083.0,0,At-Risk Customers
17084.0,0,At-Risk Customers
17085.0,0,At-Risk Customers
17086.0,3,New/Occasional
17088.0,0,At-Risk Customers
17090.0,3,New/Occasional
17091.0,3,New/Occasional
17092.0,0,At-Risk Customers
17094.0,1,VIP Customers
17095.0,0,At-Risk Customers
17096.0,0,At-Risk Customers
17097.0,3,New/Occasional
17100.0,0,At-Risk Customers
17101.0,0,At-Risk Customers
17102.0,1,VIP Customers
17105.0,1,VIP Customers
17107.0,2,Loyal Regulars
17109.0,0,At-Risk Customers
17110.0,1,VIP Customers
17111.0,0,At-Risk Customers
17114.0,0,At-Risk Customers
17115.0,0,At-Risk Customers
17117.0,1,VIP Customers
17118.0,1,VIP Customers
17119.0,0,At-Risk Customers
17120.0,1,VIP Customers
17122.0,0,At-Risk Customers
17123.0,1,VIP Customers
17124.0,1,VIP Customers
17125.0,0,At-Risk Customers
17126.0,0,At-Risk Customers
17128.0,1,VIP Customers
17131.0,3,New/Occasional
17133.0,3,New/Occasional
17134.0,0,At-Risk Customers
17135.0,0,At-Risk Customers
17138.0,1,VIP Customers
17139.0,2,Loyal Regulars
17140.0,1,VIP Customers
17142.0,1,VIP Customers
17144.0,0,At-Risk Customers
17146.0,0,At-Risk Customers
17147.0,0,At-Risk Customers
17148.0,0,At-Risk Customers
17152.0,1,VIP Customers
17153.0,0,At-Risk Customers
17154.0,0,At-Risk Customers
17155.0,0,At-Risk Customers
17157.0,0,At-Risk Customers
17158.0,0,At-Risk Customers
17159.0,0,At-Risk Customers
17160.0,3,New/Occasional
17162.0,3,New/Occasional
17163.0,0,At-Risk Customers
17164.0,3,New/Occasional
17165.0,1,VIP Customers
17166.0,0,At-Risk Customers
17169.0,0,At-Risk Customers
17171.0,1,VIP Customers
17172.0,0,At-Risk Customers
17173.0,3,New/Occasional
17174.0,1,VIP Customers
17175.0,0,At-Risk Customers
17176.0,1,VIP Customers
17179.0,1,VIP Customers
17180.0,0,At-Risk Customers
17181.0,0,At-Risk Customers
17183.0,3,New/Occasional
17186.0,0,At-Risk Customers
17187.0,1,VIP Customers
17188.0,3,New/Occasional
17189.0,0,At-Risk Customers
17190.0,0,At-Risk Customers
17191.0,3,New/Occasional
17193.0,3,New/Occasional
17194.0,1,VIP Customers
17197.0,0,At-Risk Customers
17198.0,0,At-Risk Customers
17201.0,0,At-Risk Customers
17203.0,3,New/Occasional
17204.0,1,VIP Customers
17205.0,0,At-Risk Customers
17206.0,0,At-Risk Customers
17211.0,3,New/Occasional
17212.0,1,VIP Customers
17213.0,3,New/Occasional
17214.0,0,At-Risk Customers
17217.0,1,VIP Customers
17218.0,3,New/Occasional
17219.0,0,At-Risk Customers
17220.0,3,New/Occasional
17221.0,0,At-Risk Customers
17222.0,0,At-Risk Customers
17223.0,1,VIP Customers
17226.0,1,VIP Customers
17227.0,0,At-Risk Customers
17228.0,3,New/Occasional
17229.0,0,At-Risk Customers
17230.0,1,VIP Customers
17231.0,3,New/Occasional
17232.0,0,At-Risk Customers
17233.0,0,At-Risk Customers
17234.0,1,VIP Customers
17235.0,0,At-Risk Customers
17236.0,0,At-Risk Customers
17237.0,0,At-Risk Customers
17238.0,3,New/Occasional
17239.0,1,VIP Customers
17242.0,0,At-Risk Customers
17243.0,2,Loyal Regulars
17244.0,0,At-Risk Customers
17245.0,1,VIP Customers
17247.0,0,At-Risk Customers
17248.0,0,At-Risk Customers
17250.0,0,At-Risk Customers
17251.0,1,VIP Customers
17252.0,0,At-Risk Customers
17253.0,0,At-Risk Customers
17254.0,0,At-Risk Customers
17255.0,0,At-Risk Customers
17256.0,0,At-Risk Customers
17259.0,0,At-Risk Customers
17262.0,0,At-Risk Customers
17263.0,1,VIP Customers
17265.0,0,At-Risk Customers
17266.0,0,At-Risk Customers
17267.0,0,At-Risk Customers
17268.0,0,At-Risk Customers
17272.0,0,At-Risk Customers
17274.0,0,At-Risk Customers
17277.0,1,VIP Customers
17278.0,1,VIP Customers
17279.0,0,At-Risk Customers
17282.0,0,At-Risk Customers
17284.0,0,At-Risk Customers
17286.0,0,At-Risk Customers
17287.0,0,At-Risk Customers
17288.0,3,New/Occasional
17289.0,0,At-Risk Customers
17290.0,0,At-Risk Customers
17291.0,1,VIP Customers
17293.0,3,New/Occasional
17295.0,0,At-Risk Customers
17297.0,0,At-Risk Customers
17298.0,0,At-Risk Customers
17299.0,0,At-Risk Customers
17301.0,0,At-Risk Customers
17302.0,0,At-Risk Customers
17303.0,1,VIP Customers
17306.0,2,Loyal Regulars
17309.0,0,At-Risk Customers
17311.0,0,At-Risk Customers
17312.0,0,At-Risk Customers
17313.0,0,At-Risk Customers
17314.0,3,New/Occasional
17315.0,2,Loyal Regulars
17317.0,0,At-Risk Customers
17320.0,0,At-Risk Customers
17321.0,0,At-Risk Customers
17323.0,0,At-Risk Customers
17324.0,0,At-Risk Customers
17325.0,1,VIP Customers
17329.0,0,At-Risk Customers
17330.0,0,At-Risk Customers
17331.0,0,At-Risk Customers
17333.0,0,At-Risk Customers
17334.0,1,VIP Customers
17337.0,0,At-Risk Customers
17338.0,3,New/Occasional
17339.0,0,At-Risk Customers
17340.0,2,Loyal Regulars
17341.0,1,VIP Customers
17343.0,1,VIP Customers
17344.0,0,At-Risk Customers
17345.0,0,At-Risk Customers
17346.0,3,New/Occasional
17347.0,0,At-Risk Customers
17348.0,0,At-Risk Customers
17349.0,1,VIP Customers
17350.0,0,At-Risk Customers
17351.0,0,At-Risk Customers
17353.0,0,At-Risk Customers
17354.0,0,At-Risk Customers
17356.0,1,VIP Customers
17357.0,0,At-Risk Customers
17358.0,1,VIP Customers
17359.0,0,At-Risk Customers
17360.0,0,At-Risk Customers
17361.0,0,At-Risk Customers
17362.0,1,VIP Customers
17364.0,3,New/Occasional
17365.0,3,New/Occasional
17367.0,1,VIP Customers
17368.0,3,New/Occasional
17370.0,0,At-Risk Customers
17371.0,0,At-Risk Customers
17372.0,3,New/Occasional
17373.0,0,At-Risk Customers
17374.0,1,VIP Customers
17375.0,1,VIP Customers
17376.0,0,At-Risk Customers
17377.0,2,Loyal Regulars
17379.0,0,At-Risk Customers
17382.0,0,At-Risk Customers
17383.0,0,At-Risk Customers
17384.0,0,At-Risk Customers
17385.0,0,At-Risk Customers
17386.0,3,New/Occasional
17387.0,0,At-Risk Customers
17388.0,0,At-Risk Customers
17391.0,1,VIP Customers
17392.0,1,VIP Customers
17394.0,1,VIP Customers
17396.0,3,New/Occasional
17397.0,0,At-Risk Customers
17398.0,0,At-Risk Customers
17400.0,0,At-Risk Customers
17402.0,3,New/Occasional
17403.0,0,At-Risk Customers
17405.0,0,At-Risk Customers
17406.0,1,VIP Customers
17408.0,1,VIP Customers
17409.0,1,VIP Customers
17410.0,0,At-Risk Customers
17411.0,0,At-Risk Customers
17412.0,3,New/Occasional
17414.0,0,At-Risk Customers
17415.0,0,At-Risk Customers
17416.0,3,New/Occasional
17418.0,0,At-Risk Customers
17419.0,3,New/Occasional
17420.0,0,At-Risk Customers
17422.0,3,New/Occasional
17423.0,0,At-Risk Customers
17425.0,0,At-Risk Customers
17426.0,3,New/Occasional
17427.0,0,At-Risk Customers
17429.0,0,At-Risk Customers
17430.0,0,At-Risk Customers
17431.0,1,VIP Customers
17432.0,0,At-Risk Customers
17433.0,0,At-Risk Customers
17434.0,3,New/Occasional
17436.0,0,At-Risk Customers
17438.0,1,VIP Customers
